Id,ContractName,EnteredAt,ExitedAt,EntryPrice,ExitPrice,Fees,PnL,Size,Type,TradeDay,TradeDuration,Commissions
1209745591,MNQU5,08/07/2025 18:19:02 +04:00,08/07/2025 18:24:46 +04:00,23597.000000000,23575.000000000,0.74000,44.000000000,1,Short,08/07/2025 00:00:00 -05:00,00:05:44.4028910,
1209745592,MNQU5,08/07/2025 18:19:02 +04:00,08/07/2025 18:24:46 +04:00,23598.000000000,23575.000000000,0.74000,46.000000000,1,Short,08/07/2025 00:00:00 -05:00,00:05:43.9519360,
1209745593,MNQU5,08/07/2025 18:19:03 +04:00,08/07/2025 18:24:46 +04:00,23598.500000000,23575.000000000,0.74000,47.000000000,1,Short,08/07/2025 00:00:00 -05:00,00:05:43.2528940,
1209745594,MNQU5,08/07/2025 18:19:04 +04:00,08/07/2025 18:24:46 +04:00,23599.250000000,23575.000000000,0.74000,48.500000000,1,Short,08/07/2025 00:00:00 -05:00,00:05:41.9028080,
1209745596,MNQU5,08/07/2025 18:19:09 +04:00,08/07/2025 18:24:46 +04:00,23594.000000000,23575.000000000,0.74000,38.000000000,1,Short,08/07/2025 00:00:00 -05:00,00:05:37.1011120,
1215182145,MNQU5,08/08/2025 18:13:05 +04:00,08/08/2025 18:17:43 +04:00,23650.750000000,23649.500000000,0.74000,2.500000000,1,Short,08/08/2025 00:00:00 -05:00,00:04:37.8580720,
1215182146,MNQU5,08/08/2025 18:13:10 +04:00,08/08/2025 18:17:43 +04:00,23651.000000000,23649.500000000,0.74000,3.000000000,1,Short,08/08/2025 00:00:00 -05:00,00:04:33.0088880,
1215182147,MNQU5,08/08/2025 18:13:12 +04:00,08/08/2025 18:17:43 +04:00,23650.250000000,23649.500000000,0.74000,1.500000000,1,Short,08/08/2025 00:00:00 -05:00,00:04:31.1089310,
1225858610,MNQU5,08/12/2025 17:57:39 +04:00,08/12/2025 17:58:15 +04:00,23676.750000000,23664.750000000,0.74000,24.000000000,1,Short,08/12/2025 00:00:00 -05:00,00:00:35.4354420,
1226042687,MNQU5,08/12/2025 18:06:08 +04:00,08/12/2025 18:06:46 +04:00,23676.500000000,23671.500000000,0.74000,-10.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:00:37.4477860,
1226322398,MNQU5,08/12/2025 18:20:37 +04:00,08/12/2025 18:23:16 +04:00,23745.750000000,23747.750000000,0.74000,4.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:02:38.6970360,
1226322399,MNQU5,08/12/2025 18:20:38 +04:00,08/12/2025 18:23:16 +04:00,23744.750000000,23747.750000000,0.74000,6.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:02:37.7391620,
1226322400,MNQU5,08/12/2025 18:20:39 +04:00,08/12/2025 18:23:16 +04:00,23744.250000000,23747.750000000,0.74000,7.000000000,1,Long,08/12/2025 00:00:00 -05:00,00:02:36.6468470,
1226343844,MNQU5,08/12/2025 18:24:16 +04:00,08/12/2025 18:25:12 +04:00,23744.750000000,23746.500000000,2.22000,10.500000000,3,Long,08/12/2025 00:00:00 -05:00,00:00:56.2129780,
1226451999,MNQU5,08/12/2025 18:34:57 +04:00,08/12/2025 18:35:54 +04:00,23745.250000000,23760.500000000,0.74000,30.500000000,1,Long,08/12/2025 00:00:00 -05:00,00:00:57.3469110,
1230813012,MNQU5,08/13/2025 18:08:32 +04:00,08/13/2025 18:11:05 +04:00,23998.500000000,23984.000000000,0.74000,29.000000000,1,Short,08/13/2025 00:00:00 -05:00,00:02:33.1560510,
1230813014,MNQU5,08/13/2025 18:08:44 +04:00,08/13/2025 18:11:05 +04:00,24002.000000000,23984.000000000,3.70000,180.000000000,5,Short,08/13/2025 00:00:00 -05:00,00:02:20.3817550,
1236703312,MNQU5,08/14/2025 18:42:32 +04:00,08/14/2025 18:46:25 +04:00,23977.750000000,23989.000000000,0.74000,-22.500000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:53.9426600,
1236703315,MNQU5,08/14/2025 18:42:33 +04:00,08/14/2025 18:46:25 +04:00,23978.000000000,23989.000000000,0.74000,-22.000000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:52.7907510,
1236703316,MNQU5,08/14/2025 18:42:36 +04:00,08/14/2025 18:46:25 +04:00,23977.250000000,23989.000000000,0.74000,-23.500000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:49.7431420,
1236703319,MNQU5,08/14/2025 18:42:38 +04:00,08/14/2025 18:46:25 +04:00,23978.000000000,23989.000000000,0.74000,-22.000000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:47.7369470,
1236703321,MNQU5,08/14/2025 18:42:43 +04:00,08/14/2025 18:46:25 +04:00,23979.000000000,23989.000000000,0.74000,-20.000000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:42.5889150,
1236703324,MNQU5,08/14/2025 18:42:47 +04:00,08/14/2025 18:46:25 +04:00,23979.000000000,23989.000000000,0.74000,-20.000000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:38.5389820,
1236703326,MNQU5,08/14/2025 18:42:47 +04:00,08/14/2025 18:46:25 +04:00,23979.500000000,23989.000000000,0.74000,-19.000000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:38.4815520,
1236843679,MNQU5,08/14/2025 18:54:05 +04:00,08/14/2025 18:57:40 +04:00,23978.750000000,23961.750000000,0.74000,34.000000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:34.6151100,
1236854343,MNQU5,08/14/2025 18:54:06 +04:00,08/14/2025 18:57:57 +04:00,23979.500000000,23950.750000000,0.74000,57.500000000,1,Short,08/14/2025 00:00:00 -05:00,00:03:50.8740830,
1236864775,MNQU5,08/14/2025 18:55:14 +04:00,08/14/2025 18:58:12 +04:00,23977.250000000,23941.000000000,0.74000,72.500000000,1,Short,08/14/2025 00:00:00 -05:00,00:02:57.8048700,
1241616058,MNQU5,08/15/2025 18:36:01 +04:00,08/15/2025 18:42:00 +04:00,23849.000000000,23828.750000000,0.74000,-40.500000000,1,Long,08/15/2025 00:00:00 -05:00,00:05:59.6918380,
1241616059,MNQU5,08/15/2025 18:36:01 +04:00,08/15/2025 18:42:00 +04:00,23849.500000000,23828.750000000,0.74000,-41.500000000,1,Long,08/15/2025 00:00:00 -05:00,00:05:59.4911030,
1241616060,MNQU5,08/15/2025 18:36:03 +04:00,08/15/2025 18:42:00 +04:00,23850.500000000,23828.750000000,0.74000,-43.500000000,1,Long,08/15/2025 00:00:00 -05:00,00:05:56.8920090,
1241616061,MNQU5,08/15/2025 18:36:04 +04:00,08/15/2025 18:42:00 +04:00,23849.750000000,23828.750000000,0.74000,-42.000000000,1,Long,08/15/2025 00:00:00 -05:00,00:05:56.5394350,
1241616062,MNQU5,08/15/2025 18:36:04 +04:00,08/15/2025 18:42:00 +04:00,23848.750000000,23828.750000000,0.74000,-40.000000000,1,Long,08/15/2025 00:00:00 -05:00,00:05:55.8920280,
1242199639,MNQU5,08/15/2025 18:54:58 +04:00,08/15/2025 19:40:49 +04:00,23808.500000000,23770.750000000,0.74000,75.500000000,1,Short,08/15/2025 00:00:00 -05:00,00:45:51.4073490,
1242199640,MNQU5,08/15/2025 18:54:59 +04:00,08/15/2025 19:40:49 +04:00,23808.750000000,23770.750000000,0.74000,76.000000000,1,Short,08/15/2025 00:00:00 -05:00,00:45:50.7586410,
1242199641,MNQU5,08/15/2025 18:54:59 +04:00,08/15/2025 19:40:49 +04:00,23809.000000000,23770.750000000,0.74000,76.500000000,1,Short,08/15/2025 00:00:00 -05:00,00:45:50.3036050,
1245493394,MNQU5,08/18/2025 17:39:01 +04:00,08/18/2025 17:42:32 +04:00,23796.500000000,23773.750000000,0.74000,45.500000000,1,Short,08/18/2025 00:00:00 -05:00,00:03:30.1955840,
1245493395,MNQU5,08/18/2025 17:39:02 +04:00,08/18/2025 17:42:32 +04:00,23795.000000000,23773.750000000,0.74000,42.500000000,1,Short,08/18/2025 00:00:00 -05:00,00:03:29.4436610,
1245493396,MNQU5,08/18/2025 17:39:05 +04:00,08/18/2025 17:42:32 +04:00,23796.500000000,23773.750000000,0.74000,45.500000000,1,Short,08/18/2025 00:00:00 -05:00,00:03:26.4456260,
1245500586,MNQU5,08/18/2025 17:39:09 +04:00,08/18/2025 17:42:41 +04:00,23796.000000000,23774.750000000,0.74000,42.500000000,1,Short,08/18/2025 00:00:00 -05:00,00:03:32.2038700,
1245500587,MNQU5,08/18/2025 17:39:09 +04:00,08/18/2025 17:42:41 +04:00,23796.500000000,23774.750000000,0.74000,43.500000000,1,Short,08/18/2025 00:00:00 -05:00,00:03:31.9522460,
1251397549,MNQU5,08/19/2025 18:20:01 +04:00,08/19/2025 18:26:52 +04:00,23700.250000000,23673.500000000,0.74000,53.500000000,1,Short,08/19/2025 00:00:00 -05:00,00:06:51.4066040,
1251397550,MNQU5,08/19/2025 18:20:02 +04:00,08/19/2025 18:26:52 +04:00,23700.000000000,23673.500000000,0.74000,53.000000000,1,Short,08/19/2025 00:00:00 -05:00,00:06:50.7063440,
1251397551,MNQU5,08/19/2025 18:20:02 +04:00,08/19/2025 18:26:52 +04:00,23700.000000000,23673.500000000,0.74000,53.000000000,1,Short,08/19/2025 00:00:00 -05:00,00:06:50.1574050,
1251397552,MNQU5,08/19/2025 18:20:11 +04:00,08/19/2025 18:26:52 +04:00,23703.000000000,23673.500000000,0.74000,59.000000000,1,Short,08/19/2025 00:00:00 -05:00,00:06:41.6644600,
1261696830,MNQU5,08/21/2025 17:57:53 +04:00,08/21/2025 17:58:13 +04:00,23206.500000000,23206.000000000,0.74000,1.000000000,1,Short,08/21/2025 00:00:00 -05:00,00:00:20.3483420,
1262045937,MNQU5,08/21/2025 18:07:37 +04:00,08/21/2025 18:16:21 +04:00,23262.000000000,23287.000000000,0.74000,50.000000000,1,Long,08/21/2025 00:00:00 -05:00,00:08:43.9829150,
1270914828,MNQU5,08/25/2025 17:35:04 +04:00,08/25/2025 17:35:22 +04:00,23481.500000000,23478.250000000,0.74000,-6.500000000,1,Long,08/25/2025 00:00:00 -05:00,00:00:17.8792410,
1270914829,MNQU5,08/25/2025 17:35:06 +04:00,08/25/2025 17:35:22 +04:00,23479.000000000,23478.250000000,0.74000,-1.500000000,1,Long,08/25/2025 00:00:00 -05:00,00:00:15.9427850,
1271124066,MNQU5,08/25/2025 17:42:00 +04:00,08/25/2025 17:44:33 +04:00,23480.750000000,23475.000000000,0.74000,11.500000000,1,Short,08/25/2025 00:00:00 -05:00,00:02:32.7449960,
1271159171,MNQU5,08/25/2025 17:42:00 +04:00,08/25/2025 17:45:25 +04:00,23481.000000000,23461.750000000,0.74000,38.500000000,1,Short,08/25/2025 00:00:00 -05:00,00:03:25.0678660,
1271161278,MNQU5,08/25/2025 17:42:00 +04:00,08/25/2025 17:45:29 +04:00,23480.250000000,23459.250000000,0.74000,42.000000000,1,Short,08/25/2025 00:00:00 -05:00,00:03:28.6793620,
1271170136,MNQU5,08/25/2025 17:42:01 +04:00,08/25/2025 17:45:50 +04:00,23480.250000000,23455.250000000,0.74000,50.000000000,1,Short,08/25/2025 00:00:00 -05:00,00:03:49.2304940,
1271176466,MNQU5,08/25/2025 17:42:01 +04:00,08/25/2025 17:45:59 +04:00,23480.500000000,23451.500000000,0.74000,58.000000000,1,Short,08/25/2025 00:00:00 -05:00,00:03:58.1264820,
1276860094,MNQU5,08/26/2025 18:12:01 +04:00,08/26/2025 18:18:49 +04:00,23494.000000000,23526.500000000,0.74000,-65.000000000,1,Short,08/26/2025 00:00:00 -05:00,00:06:48.4444470,
1276860095,MNQU5,08/26/2025 18:12:22 +04:00,08/26/2025 18:18:49 +04:00,23498.000000000,23526.500000000,0.74000,-57.000000000,1,Short,08/26/2025 00:00:00 -05:00,00:06:26.9736070,
1276860096,MNQU5,08/26/2025 18:12:23 +04:00,08/26/2025 18:18:49 +04:00,23499.250000000,23526.500000000,0.74000,-54.500000000,1,Short,08/26/2025 00:00:00 -05:00,00:06:26.5461940,
1276860097,MNQU5,08/26/2025 18:14:07 +04:00,08/26/2025 18:18:49 +04:00,23501.750000000,23526.500000000,0.74000,-49.500000000,1,Short,08/26/2025 00:00:00 -05:00,00:04:41.8094100,
1277217687,MNQU5,08/26/2025 18:40:42 +04:00,08/26/2025 18:45:01 +04:00,23530.000000000,23549.500000000,3.70000,-195.000000000,5,Short,08/26/2025 00:00:00 -05:00,00:04:19.3916350,
1286147334,MNQU5,08/28/2025 18:00:00 +04:00,08/28/2025 18:03:23 +04:00,23607.250000000,23630.000000000,0.74000,45.500000000,1,Long,08/28/2025 00:00:00 -05:00,00:03:23.2822140,
1286149332,MNQU5,08/28/2025 18:00:00 +04:00,08/28/2025 18:03:32 +04:00,23607.750000000,23627.250000000,0.74000,39.000000000,1,Long,08/28/2025 00:00:00 -05:00,00:03:31.6978890,
1286150459,MNQU5,08/28/2025 18:00:07 +04:00,08/28/2025 18:03:38 +04:00,23607.000000000,23630.250000000,0.74000,46.500000000,1,Long,08/28/2025 00:00:00 -05:00,00:03:30.7914250,
1286169198,MNQU5,08/28/2025 18:00:07 +04:00,08/28/2025 18:04:39 +04:00,23606.500000000,23607.750000000,0.74000,2.500000000,1,Long,08/28/2025 00:00:00 -05:00,00:04:31.4591180,
1290406630,MNQU5,08/29/2025 17:51:35 +04:00,08/29/2025 17:54:29 +04:00,23551.500000000,23552.000000000,3.70000,5.000000000,5,Long,08/29/2025 00:00:00 -05:00,00:02:53.7282970,
1290885412,MNQU5,08/29/2025 18:14:25 +04:00,08/29/2025 18:15:50 +04:00,23456.250000000,23432.250000000,2.22000,-144.000000000,3,Long,08/29/2025 00:00:00 -05:00,00:01:25.3082000,
1290885415,MNQU5,08/29/2025 18:14:43 +04:00,08/29/2025 18:15:50 +04:00,23451.500000000,23432.250000000,0.74000,-38.500000000,1,Long,08/29/2025 00:00:00 -05:00,00:01:07.1103700,
1290964839,MNQU5,08/29/2025 18:19:02 +04:00,08/29/2025 18:20:22 +04:00,23453.250000000,23481.000000000,2.22000,166.500000000,3,Long,08/29/2025 00:00:00 -05:00,00:01:19.8145640,
1291692070,MNQU5,08/29/2025 19:20:02 +04:00,08/29/2025 19:22:49 +04:00,23468.000000000,23482.750000000,0.74000,29.500000000,1,Long,08/29/2025 00:00:00 -05:00,00:02:47.0300810,
1291692071,MNQU5,08/29/2025 19:20:02 +04:00,08/29/2025 19:22:49 +04:00,23469.750000000,23482.750000000,0.74000,26.000000000,1,Long,08/29/2025 00:00:00 -05:00,00:02:46.3811160,
1291692072,MNQU5,08/29/2025 19:20:03 +04:00,08/29/2025 19:22:49 +04:00,23470.500000000,23482.750000000,0.74000,24.500000000,1,Long,08/29/2025 00:00:00 -05:00,00:02:45.2811870,
1291692073,MNQU5,08/29/2025 19:20:04 +04:00,08/29/2025 19:22:49 +04:00,23471.750000000,23482.750000000,0.74000,22.000000000,1,Long,08/29/2025 00:00:00 -05:00,00:02:44.7802330,
1291692074,MNQU5,08/29/2025 19:20:09 +04:00,08/29/2025 19:22:49 +04:00,23475.250000000,23482.750000000,0.74000,15.000000000,1,Long,08/29/2025 00:00:00 -05:00,00:02:39.3295900,
1291692075,MNQU5,08/29/2025 19:20:17 +04:00,08/29/2025 19:22:49 +04:00,23473.750000000,23482.750000000,0.74000,18.000000000,1,Long,08/29/2025 00:00:00 -05:00,00:02:31.6309220,
1298412500,MNQU5,09/02/2025 18:17:05 +04:00,09/02/2025 18:17:32 +04:00,23206.500000000,23220.750000000,0.74000,28.500000000,1,Long,09/02/2025 00:00:00 -05:00,00:00:27.4130960,
1298412501,MNQU5,09/02/2025 18:17:06 +04:00,09/02/2025 18:17:32 +04:00,23208.500000000,23220.750000000,0.74000,24.500000000,1,Long,09/02/2025 00:00:00 -05:00,00:00:26.6618070,
1298412502,MNQU5,09/02/2025 18:17:07 +04:00,09/02/2025 18:17:32 +04:00,23209.500000000,23220.750000000,0.74000,22.500000000,1,Long,09/02/2025 00:00:00 -05:00,00:00:25.7099590,
1298412503,MNQU5,09/02/2025 18:17:08 +04:00,09/02/2025 18:17:32 +04:00,23207.000000000,23220.750000000,0.74000,27.500000000,1,Long,09/02/2025 00:00:00 -05:00,00:00:24.6605270,
1304061527,MNQU5,09/03/2025 18:15:47 +04:00,09/03/2025 18:18:49 +04:00,23411.250000000,23436.750000000,1.48000,-102.000000000,2,Short,09/03/2025 00:00:00 -05:00,00:03:01.9540590,
1310329220,MNQU5,09/04/2025 18:22:19 +04:00,09/04/2025 18:24:45 +04:00,23445.250000000,23476.250000000,2.22000,186.000000000,3,Long,09/04/2025 00:00:00 -05:00,00:02:25.9302930,
1322428873,MNQU5,09/08/2025 19:41:34 +04:00,09/08/2025 19:42:17 +04:00,23867.750000000,23862.500000000,0.74000,-10.500000000,1,Long,09/08/2025 00:00:00 -05:00,00:00:42.2069310,
1322428874,MNQU5,09/08/2025 19:41:34 +04:00,09/08/2025 19:42:17 +04:00,23867.750000000,23862.500000000,0.74000,-10.500000000,1,Long,09/08/2025 00:00:00 -05:00,00:00:42.2067560,
1322428875,MNQU5,09/08/2025 19:41:36 +04:00,09/08/2025 19:42:17 +04:00,23866.750000000,23862.500000000,0.74000,-8.500000000,1,Long,09/08/2025 00:00:00 -05:00,00:00:40.9583530,
1322428876,MNQU5,09/08/2025 19:41:42 +04:00,09/08/2025 19:42:17 +04:00,23867.000000000,23862.500000000,0.74000,-9.000000000,1,Long,09/08/2025 00:00:00 -05:00,00:00:34.9074130,
1327935421,MNQU5,09/09/2025 18:50:38 +04:00,09/09/2025 18:52:18 +04:00,23749.250000000,23764.500000000,0.74000,-30.500000000,1,Short,09/09/2025 00:00:00 -05:00,00:01:39.4542630,
1327935423,MNQU5,09/09/2025 18:50:40 +04:00,09/09/2025 18:52:18 +04:00,23749.750000000,23764.500000000,0.74000,-29.500000000,1,Short,09/09/2025 00:00:00 -05:00,00:01:37.8501630,
1327935424,MNQU5,09/09/2025 18:50:41 +04:00,09/09/2025 18:52:18 +04:00,23748.500000000,23764.500000000,0.74000,-32.000000000,1,Short,09/09/2025 00:00:00 -05:00,00:01:36.2479180,
1327935425,MNQU5,09/09/2025 18:50:43 +04:00,09/09/2025 18:52:18 +04:00,23747.250000000,23764.500000000,0.74000,-34.500000000,1,Short,09/09/2025 00:00:00 -05:00,00:01:34.5596390,
1338474194,MNQU5,09/11/2025 17:55:13 +04:00,09/11/2025 17:59:56 +04:00,23967.250000000,23977.250000000,1.48000,40.000000000,2,Long,09/11/2025 00:00:00 -05:00,00:04:42.2489190,
1343612279,MNQU5,09/12/2025 18:18:04 +04:00,09/12/2025 18:21:24 +04:00,24048.500000000,24067.500000000,0.74000,38.000000000,1,Long,09/12/2025 00:00:00 -05:00,00:03:20.3028390,
1343612280,MNQU5,09/12/2025 18:18:04 +04:00,09/12/2025 18:21:24 +04:00,24049.000000000,24067.500000000,0.74000,37.000000000,1,Long,09/12/2025 00:00:00 -05:00,00:03:19.9511260,
1343612281,MNQU5,09/12/2025 18:18:04 +04:00,09/12/2025 18:21:24 +04:00,24049.250000000,24067.500000000,0.74000,36.500000000,1,Long,09/12/2025 00:00:00 -05:00,00:03:19.6022130,
1343612282,MNQU5,09/12/2025 18:18:05 +04:00,09/12/2025 18:21:24 +04:00,24048.500000000,24067.500000000,0.74000,38.000000000,1,Long,09/12/2025 00:00:00 -05:00,00:03:18.5026360,
1343612283,MNQU5,09/12/2025 18:18:11 +04:00,09/12/2025 18:21:24 +04:00,24046.750000000,24067.500000000,0.74000,41.500000000,1,Long,09/12/2025 00:00:00 -05:00,00:03:13.0058040,
1353439947,MNQZ5,09/16/2025 18:16:39 +04:00,09/16/2025 18:20:07 +04:00,24544.250000000,24544.750000000,0.74000,1.000000000,1,Long,09/16/2025 00:00:00 -05:00,00:03:28.7556780,
1353439948,MNQZ5,09/16/2025 18:16:40 +04:00,09/16/2025 18:20:07 +04:00,24543.750000000,24544.750000000,0.74000,2.000000000,1,Long,09/16/2025 00:00:00 -05:00,00:03:27.7030300,
1353439949,MNQZ5,09/16/2025 18:16:41 +04:00,09/16/2025 18:20:07 +04:00,24544.250000000,24544.750000000,0.74000,1.000000000,1,Long,09/16/2025 00:00:00 -05:00,00:03:26.5880180,
1368981811,MNQZ5,09/19/2025 17:45:04 +04:00,09/19/2025 17:50:49 +04:00,24766.000000000,24793.500000000,0.74000,55.000000000,1,Long,09/19/2025 00:00:00 -05:00,00:05:45.1528980,
1368981828,MNQZ5,09/19/2025 17:45:05 +04:00,09/19/2025 17:50:49 +04:00,24766.000000000,24793.500000000,0.74000,55.000000000,1,Long,09/19/2025 00:00:00 -05:00,00:05:44.3708460,
1368981829,MNQZ5,09/19/2025 17:45:05 +04:00,09/19/2025 17:50:49 +04:00,24765.750000000,24793.500000000,0.74000,55.500000000,1,Long,09/19/2025 00:00:00 -05:00,00:05:44.3706170,
1368981830,MNQZ5,09/19/2025 17:45:07 +04:00,09/19/2025 17:50:49 +04:00,24764.750000000,24793.500000000,0.74000,57.500000000,1,Long,09/19/2025 00:00:00 -05:00,00:05:42.5180470,
1379463407,MNQZ5,09/23/2025 18:06:04 +04:00,09/23/2025 18:17:21 +04:00,24956.250000000,24953.000000000,0.74000,-6.500000000,1,Long,09/23/2025 00:00:00 -05:00,00:11:16.7549830,
1379463408,MNQZ5,09/23/2025 18:06:52 +04:00,09/23/2025 18:17:21 +04:00,24952.500000000,24953.000000000,2.22000,3.000000000,3,Long,09/23/2025 00:00:00 -05:00,00:10:29.5207040,
1385335284,MNQZ5,09/24/2025 18:07:03 +04:00,09/24/2025 18:35:38 +04:00,24816.250000000,24815.250000000,0.74000,2.000000000,1,Short,09/24/2025 00:00:00 -05:00,00:28:35.4395910,
1385335285,MNQZ5,09/24/2025 18:07:05 +04:00,09/24/2025 18:35:38 +04:00,24815.750000000,24815.250000000,0.74000,1.000000000,1,Short,09/24/2025 00:00:00 -05:00,00:28:33.4778960,
1385335287,MNQZ5,09/24/2025 18:07:05 +04:00,09/24/2025 18:35:38 +04:00,24815.750000000,24815.250000000,0.74000,1.000000000,1,Short,09/24/2025 00:00:00 -05:00,00:28:33.4775780,
1385335288,MNQZ5,09/24/2025 18:07:10 +04:00,09/24/2025 18:35:38 +04:00,24817.250000000,24815.250000000,0.74000,4.000000000,1,Short,09/24/2025 00:00:00 -05:00,00:28:28.4377030,
1385335291,MNQZ5,09/24/2025 18:07:11 +04:00,09/24/2025 18:35:38 +04:00,24816.000000000,24815.250000000,0.74000,1.500000000,1,Short,09/24/2025 00:00:00 -05:00,00:28:26.7397460,
1395450372,MNQZ5,09/26/2025 17:36:25 +04:00,09/26/2025 17:40:38 +04:00,24680.750000000,24690.250000000,2.96000,76.000000000,4,Long,09/26/2025 00:00:00 -05:00,00:04:12.7987430,
1412401512,MNQZ5,10/01/2025 17:45:19 +04:00,10/01/2025 17:46:15 +04:00,24821.750000000,24804.750000000,3.70000,-170.000000000,5,Long,10/01/2025 00:00:00 -05:00,00:00:55.8152200,
1412401514,MNQZ5,10/01/2025 17:45:30 +04:00,10/01/2025 17:46:15 +04:00,24818.500000000,24804.750000000,0.74000,-27.500000000,1,Long,10/01/2025 00:00:00 -05:00,00:00:45.3726720,
1412401515,MNQZ5,10/01/2025 17:45:32 +04:00,10/01/2025 17:46:15 +04:00,24818.000000000,24804.750000000,0.74000,-26.500000000,1,Long,10/01/2025 00:00:00 -05:00,00:00:43.2744500,
1424301421,MNQZ5,10/03/2025 18:13:06 +04:00,10/03/2025 18:16:30 +04:00,25081.000000000,25096.250000000,0.74000,30.500000000,1,Long,10/03/2025 00:00:00 -05:00,00:03:23.2023440,
1424301501,MNQZ5,10/03/2025 18:13:07 +04:00,10/03/2025 18:16:30 +04:00,25079.250000000,25097.000000000,0.74000,35.500000000,1,Long,10/03/2025 00:00:00 -05:00,00:03:23.0814320,
1424338420,MNQZ5,10/03/2025 18:13:10 +04:00,10/03/2025 18:18:26 +04:00,25079.250000000,25080.000000000,0.74000,1.500000000,1,Long,10/03/2025 00:00:00 -05:00,00:05:15.9897090,
1424338421,MNQZ5,10/03/2025 18:13:10 +04:00,10/03/2025 18:18:26 +04:00,25078.500000000,25080.000000000,0.74000,3.000000000,1,Long,10/03/2025 00:00:00 -05:00,00:05:15.9880950,
1430017942,MNQZ5,10/06/2025 18:02:52 +04:00,10/06/2025 18:04:40 +04:00,25158.500000000,25175.250000000,3.70000,-167.500000000,5,Short,10/06/2025 00:00:00 -05:00,00:01:47.6764890,
1430113845,MNQZ5,10/06/2025 18:06:40 +04:00,10/06/2025 18:10:05 +04:00,25169.500000000,25145.250000000,0.74000,48.500000000,1,Short,10/06/2025 00:00:00 -05:00,00:03:24.6416310,
1430113846,MNQZ5,10/06/2025 18:06:41 +04:00,10/06/2025 18:10:05 +04:00,25169.250000000,25145.250000000,0.74000,48.000000000,1,Short,10/06/2025 00:00:00 -05:00,00:03:23.9412550,
1430113847,MNQZ5,10/06/2025 18:06:43 +04:00,10/06/2025 18:10:05 +04:00,25170.250000000,25145.250000000,0.74000,50.000000000,1,Short,10/06/2025 00:00:00 -05:00,00:03:21.8932760,
1430113848,MNQZ5,10/06/2025 18:06:49 +04:00,10/06/2025 18:10:05 +04:00,25164.500000000,25145.250000000,0.74000,38.500000000,1,Short,10/06/2025 00:00:00 -05:00,00:03:15.1918620,
1430113849,MNQZ5,10/06/2025 18:06:52 +04:00,10/06/2025 18:10:05 +04:00,25170.750000000,25145.250000000,0.74000,51.000000000,1,Short,10/06/2025 00:00:00 -05:00,00:03:12.7923090,
1441153511,MNQZ5,10/08/2025 17:42:03 +04:00,10/08/2025 17:44:56 +04:00,25129.500000000,25129.500000000,0.74000,0.000000000,1,Short,10/08/2025 00:00:00 -05:00,00:02:52.7967960,
1441153512,MNQZ5,10/08/2025 17:42:05 +04:00,10/08/2025 17:44:56 +04:00,25129.250000000,25129.500000000,0.74000,-0.500000000,1,Short,10/08/2025 00:00:00 -05:00,00:02:51.3853810,
1441153513,MNQZ5,10/08/2025 17:42:19 +04:00,10/08/2025 17:44:56 +04:00,25129.750000000,25129.500000000,0.74000,0.500000000,1,Short,10/08/2025 00:00:00 -05:00,00:02:36.7007060,
1441153514,MNQZ5,10/08/2025 17:42:23 +04:00,10/08/2025 17:44:56 +04:00,25130.000000000,25129.500000000,0.74000,1.000000000,1,Short,10/08/2025 00:00:00 -05:00,00:02:33.2957170,
1453724285,MNQZ5,10/10/2025 18:28:07 +04:00,10/10/2025 18:50:25 +04:00,25338.500000000,25339.500000000,0.74000,2.000000000,1,Long,10/10/2025 00:00:00 -05:00,00:22:18.4296660,
1453724286,MNQZ5,10/10/2025 18:28:08 +04:00,10/10/2025 18:50:25 +04:00,25339.500000000,25339.500000000,0.74000,0.000000000,1,Long,10/10/2025 00:00:00 -05:00,00:22:17.4322930,
1453724287,MNQZ5,10/10/2025 18:28:09 +04:00,10/10/2025 18:50:25 +04:00,25339.750000000,25339.500000000,0.74000,-0.500000000,1,Long,10/10/2025 00:00:00 -05:00,00:22:16.4797280,
1471887042,MNQZ5,10/15/2025 17:42:07 +04:00,10/15/2025 17:44:11 +04:00,24959.250000000,24927.250000000,0.74000,-64.000000000,1,Long,10/15/2025 00:00:00 -05:00,00:02:04.5859710,
1471887043,MNQZ5,10/15/2025 17:42:08 +04:00,10/15/2025 17:44:11 +04:00,24960.000000000,24927.250000000,0.74000,-65.500000000,1,Long,10/15/2025 00:00:00 -05:00,00:02:03.8327990,
1471887044,MNQZ5,10/15/2025 17:42:21 +04:00,10/15/2025 17:44:11 +04:00,24962.000000000,24927.250000000,0.74000,-69.500000000,1,Long,10/15/2025 00:00:00 -05:00,00:01:50.6805700,
